id,missing_link_id,candidate_link_id,referenced_link_id,name_score,speed_match,feature_id_match,oneway_match,dironsign_match,divided_type_match,coverage_over_link_area,coverage_over_candidate_area,is_match
6880,1204073184,1221784975,725801,0,1,0,1,1,1,0.008855338208377,0.914887249469757,1
6881,1204073184,1164827336,725801,0,1,0,1,1,1,0.008655668236315,0.95827728509903,0
6882,1204073184,1192389477,725801,0,1,0,1,1,1,0.005157328676432,0.851534187793732,1
6883,1204073184,1192346248,725801,0,1,0,1,1,1,0.000281491404166,0.992383182048798,1
6884,1204073184,1164727333,725801,0,1,0,0,1,1,0,1,0
6885,1204073184,1165238391,725801,0,1,0,1,1,1,0,1,1
6886,1204073184,1192346250,725801,0,1,1,1,1,1,0,1,0
6887,1204073184,1192346251,725801,0,1,1,1,1,1,0,1,0
6888,1204073184,1192389473,725801,0,1,0,1,1,1,0,1,0
6889,1204073184,1192389480,725801,0,1,0,1,1,1,0,1,0
6890,1204073184,1192389482,725801,0,1,0,1,1,1,0,1,0
6891,1204073184,1214522959,725801,0,1,0,1,1,1,0,1,0
6892,1204073184,1221760871,725801,0,1,0,1,1,1,0,1,1
6893,1204073184,1221760981,725801,0,1,0,1,1,1,0,1,1
6894,1204073184,1221760982,725801,0,1,0,1,1,1,0,1,1
6895,1204073184,1221761808,725801,0,1,0,1,1,1,0,1,1
6896,1204073184,1221761809,725801,0,1,0,1,1,1,0,1,1
6897,1204073184,1227855590,725801,0,1,0,1,1,1,0,1,1
6898,1204073184,1227855591,725801,0,1,0,1,1,1,0,1,1
6899,1204073184,1227855594,725801,0,1,0,1,1,1,0,1,0
6900,1204073184,1164651635,725801,0,0,0,0,1,1,0,1,0
6901,1204073184,1209872911,725801,0,0,0,1,1,1,0,1,0
6902,1189499914,1230732205,704073,1,1,1,1,1,1,0.604487359523773,0.017522120848298,1
6903,1189499914,1230732213,704073,1,1,1,1,1,1,0.29808583855629,0.035634707659483,1
6904,1189499914,1230732214,704073,1,1,1,1,1,1,0.070076577365399,0.073483608663082,1
6905,1189499914,1189499912,704073,0,0,0,0,0,1,0.00388574716635,0.93323290348053,0
6906,1189499914,1189499915,704073,0,0,0,0,0,1,0.002802922157571,0.953869223594666,0
6907,1189499914,1189499911,704073,1,1,1,1,1,1,4.91190439788625E-06,0.999986529350281,0
6908,1189499914,1230732084,704073,1,1,1,1,1,1,3.10936297864828E-06,0.999998807907104,0
6909,110186594,1229220142,199418,1,1,1,1,1,1,0.559234857559204,0.029585679993034,0
6910,110186594,1229220143,199418,1,0,1,1,1,1,0.342864632606506,0.001763804699294,1
6911,110186594,1229220141,199418,1,0,1,1,1,1,0.077790342271328,0.030628914013505,0
6912,110186594,931627549,199418,0,0,0,1,1,1,0.003821470076218,0.997643053531647,0
6913,110186594,832886336,199418,0,0,0,1,1,1,0.002954846480861,0.997870028018951,0
6914,110186594,1229220198,199418,1,0,1,1,1,1,9.56191706791287E-06,0.999935805797577,0
6915,110186594,103547441,199418,1,0,1,1,1,1,2.40375493376632E-06,0.99998939037323,0
6916,1197418175,1224900228,716050,1,0,1,0,1,1,0.152259603142738,0.972421109676361,1
6917,1197418175,1223440069,716050,1,1,1,0,1,1,0.112316824495792,0.81291401386261,1
6918,1197418175,1197418176,716050,1,1,1,1,1,1,1.34490301206824E-05,0.999950647354126,0
6919,1197418175,777772265,716050,1,1,1,0,1,1,0,1,0
6920,1197418175,1223440068,716050,1,1,1,0,1,1,0,1,1
6921,104538226,1222578933,165400,1,0,1,1,1,1,0.740388035774231,0.059753190726042,1
6922,104538226,1222578932,165400,1,0,1,1,1,1,0.184359788894653,0.128564596176147,1
6923,104538226,105320284,165400,0.115385003387928,0,0,1,1,1,0.004363881424069,0.998118937015533,0
6924,104538226,104627076,165400,0.125,0,0,1,1,1,0.002821331145242,0.996660351753235,0
6925,104538226,109009521,165400,1,0,1,1,1,1,4.53355060017202E-05,0.999982237815857,0
6926,104538226,813192093,165400,1,0,1,1,1,1,4.01335546484916E-06,0.999994099140167,0
6927,1198684162,1230653679,1096961,0.545454978942871,0,1,0,1,1,0.212117180228233,0.213156029582024,1
6928,1198684162,1230651346,1096961,0.545454978942871,0,1,0,1,1,0.156100049614906,0.509123623371124,1
6929,1198684162,1230653677,1096961,0.545454978942871,0,1,0,1,1,0.14896559715271,0.042904939502478,1
6930,1198684162,1230653683,1096961,0.545454978942871,0,1,0,1,1,0.10069639980793,0.283139705657959,1
6931,1198684162,1230653682,1096961,0.545454978942871,0,1,0,1,1,0.056376911699772,0.521865487098694,1
6932,1198684162,1198684182,1096961,0.269230991601944,1,0,1,1,1,0.001479812315665,0.941712260246277,0
6933,1198684162,1198684164,1096961,0.545454978942871,0,1,0,1,1,0,1,0
6934,1198684162,1230651353,1096961,0.545454978942871,0,1,0,1,1,0,1,0
6935,1200993019,1221153120,910030,1,1,1,1,1,1,0.551748871803284,0.022287407889962,1
6936,1200993019,1221153119,910030,1,1,1,1,1,1,0.424857467412949,0.024840448051691,1
6937,1200993019,1221153136,910030,0,0,0,1,1,1,0.014465006999672,0.978159844875336,0
6938,1200993019,101004576,910030,0,0,0,1,1,1,0.005097472108901,0.994833409786224,0
6939,1200993019,1221153129,910030,0.5,1,1,1,1,1,0.000176368863322,0.999678134918213,0
6940,1200993019,1221153122,910030,1,1,1,1,1,1,1.67925354617182E-05,0.99996143579483,0
6941,881402452,1230083051,491831,1,1,1,1,1,1,0.247040092945099,0.521899282932282,1
6942,881402452,1230083056,491831,1,1,1,1,1,1,0.025305323302746,0.807890772819519,1
6943,881402452,122871475,491831,0,1,0,1,1,1,0.004672764334828,0.995505571365356,0
6944,881402452,1230083061,491831,0,1,0,0,1,1,0.00052374653751,0.992490828037262,1
6945,881402452,122871473,491831,1,1,1,1,1,1,0,1,0
6946,881402452,1230083052,491831,1,1,1,0,1,1,0,1,1
6947,881402452,1230083050,491831,0,1,0,0,1,1,0,1,1
6948,881402452,1230083057,491831,0,1,0,0,1,1,0,1,1
6949,881402452,1230083058,491831,1,1,1,0,1,1,0,1,1
6950,1200851321,1225446039,1108537,1,1,1,1,1,1,0.60165935754776,0.002771860221401,1
6951,1200851321,1225446040,1108537,0.384615004062653,1,0,1,1,1,0.393696904182434,0.00751773500815,1
6952,1200851321,134419914,1108537,1,1,1,1,1,1,0.000623878207989,0.999420642852783,0
6953,1200851321,1200851322,1108537,0.384615004062653,1,0,1,1,1,0.000240537658101,0.999269485473633,0
6954,1206665494,1227481245,730125,1,1,1,1,1,1,0.632824599742889,0.020505813881755,1
6955,1206665494,1227481246,730125,1,1,1,1,1,1,0.340816080570221,0.037051070481539,1
6956,1206665494,100542539,730125,0,0,0,1,1,1,0.003161263186485,0.997757256031036,0
6957,1206665494,100231972,730125,0,0,0,1,1,1,0.003120594890788,0.997743129730225,0
6958,1206665494,99815540,730125,1,1,1,1,1,1,3.68733089999296E-05,0.999985992908478,0
6959,1206665494,1206665493,730125,1,1,1,1,1,1,1.02047852124088E-05,0.999899089336395,0
6960,108488823,1229907591,191743,1,1,1,1,1,1,0.814378201961517,0.039703723043203,1
6961,108488823,1229907592,191743,1,1,1,1,1,1,0.093490086495876,0.017364878207445,1
6962,108488823,1229907593,191743,1,1,1,1,1,1,0.055746283382177,0.018725335597992,1
6963,108488823,1229907634,191743,0,1,0,1,1,1,0.001334821106866,0.985229671001434,0
6964,108488823,1229907611,191743,0,0,0,1,1,1,0.001331102801487,0.982642352581024,0
6965,108488823,100983622,191743,0,0,0,1,1,1,0.001300618518144,0.996930181980133,0
6966,108488823,100983620,191743,0,0,0,1,1,1,0.00129592709709,0.99907910823822,0
6967,108488823,1229907651,191743,1,1,1,1,1,1,2.22512994696444E-06,0.999952912330627,0
6968,108488823,108488824,191743,1,1,1,1,1,1,1.95420923887468E-07,0.99999988079071,0
6969,1207306667,1221161339,913285,1,1,1,1,1,1,0.169134095311165,0.797300338745117,1
6970,1207306667,1221161596,913285,0,0,0,1,1,1,0.024064123630524,0.966287612915039,0
6971,1207306667,1207307273,913285,1,1,1,1,1,1,3.16826226480771E-05,0.999732375144958,0
6972,1207306667,1221161338,913285,1,1,1,1,1,1,0,1,0
6973,1207306667,1221161403,913285,1,1,1,1,1,1,0,1,0
6974,120774981,120774982,946136,1,1,1,0,0,1,0.147968366742134,0.801878213882446,1
6975,120774981,106441676,946136,0.300000011920929,0,0,0,0,1,0.084893107414246,0.534457325935364,0
6976,120774981,1222614317,946136,0.315789014101028,1,0,0,0,1,0.071546390652657,0.948175847530365,1
6977,120774981,782987750,946136,0.300000011920929,0,0,0,0,1,0.016620382666588,0.944132208824158,0
6978,120774981,1222614175,946136,1,1,1,0,0,1,0.011989156715572,0.986899197101593,0
6979,120774981,782987747,946136,0.300000011920929,0,0,0,0,1,0,1,0
6980,1211098385,1219292902,739894,1,1,1,1,1,1,0.613067328929901,0.02033706381917,1
6981,1211098385,1219292903,739894,1,1,1,1,1,1,0.366587728261948,0.020373940467835,1
6982,1211098385,1219292904,739894,0.03125,1,0,1,1,1,0.019248949363828,0.974255204200745,0
6983,1211098385,980073727,739894,0.038461498916149,1,0,1,1,1,0.010465666651726,0.984997570514679,0
6984,1211098385,1211098409,739894,1,1,1,1,1,1,7.5703916081693E-05,0.999468505382538,0
6985,1211098385,716731978,739894,1,1,1,1,1,1,2.14482897717971E-05,0.999994158744812,0
6986,99440528,1222549409,130158,1,0,1,1,1,1,0.573164939880371,0.0271115321666,1
6987,99440528,1222549410,130158,1,0,1,1,1,1,0.394850790500641,0.03914711996913,1
6988,99440528,99495048,130158,0.17391300201416,1,0,1,1,1,0.018994931131601,0.987870454788208,0
6989,99440528,117821468,130158,0.233333006501198,1,0,1,1,1,0.018513225018978,0.961245536804199,0
6990,99440528,99794759,130158,0.291667014360428,1,0,1,1,1,0.017605293542147,0.920742750167847,0
6991,99440528,99495092,130158,0.17391300201416,1,0,1,1,1,0.016764329746366,0.988299012184143,0
6992,99440528,99440582,130158,1,0,1,1,1,1,0.000557106803171,0.999710142612457,0
6993,111546968,1225487814,203119,1,1,1,1,1,1,0.764970600605011,0.007329091895372,1
6994,111546968,1225487815,203119,1,1,1,1,1,1,0.134412825107574,0.031179528683424,1
6995,111546968,111546969,203119,1,1,1,1,1,1,0.088254883885384,0.925462663173676,1
6996,111546968,1225487817,203119,1,1,1,1,1,1,1.92752140719676E-05,0.999745607376099,0
6997,806017020,1220439670,417301,1,1,1,1,1,1,0.381101876497269,0.010006847791374,1
6998,806017020,1220439712,417301,1,1,1,1,1,1,0.35365903377533,0.042941238731146,1
6999,806017020,1220439711,417301,1,1,1,1,1,1,0.24094757437706,0.01999156922102,1
7000,806017020,105356425,417301,0,1,0,1,0,1,0.006845582742244,0.9822958111763,0
7001,806017020,1148339250,417301,1,1,1,1,1,1,0.000391309469705,0.999948978424072,0
7002,806017020,806015573,417301,1,1,1,1,1,1,0.000122001147247,0.999544322490692,0
7003,765250577,1223960262,898585,1,0,1,0,1,1,0.500251054763794,0.824983656406403,1
7004,765250577,1205776288,898585,1,0,1,0,1,1,0.00013696627866,0.999449133872986,0
7005,765250577,774167923,898585,1,0,1,0,0,1,0,1,0
7006,1195247135,1229223355,713730,1,0,1,1,1,1,0.572581052780151,0.02753695845604,1
7007,1195247135,1229223356,713730,1,0,1,1,1,1,0.39986926317215,0.027683494612575,1
7008,1195247135,1195247136,713730,1,0,1,1,1,1,0.000114570342703,0.999886929988861,0
7009,1195247135,1195247103,713730,1,0,1,1,1,1,4.45651639893185E-05,0.999965369701386,0
7010,96609341,1227779380,117002,0.370370000600815,1,0,1,0,1,0.801615536212921,0,1
7011,96609341,1227779381,117002,0.370370000600815,1,0,1,0,1,0.160322323441505,0,1
7012,96609341,1227779382,117002,0.370370000600815,1,0,1,0,1,0.038062136620283,0,1
7013,96609341,96938505,117002,0.025000000372529,0,0,0,1,1,0.002144418423995,0.919240713119507,0
7014,96609341,96938506,117002,0.025000000372529,0,0,0,1,1,0.002053208881989,0.983824849128723,0
7015,96609341,1227782132,117002,0,0,0,0,1,1,0.002028146060184,0.990285158157349,0
7016,96609341,96938508,117002,0,0,0,0,1,1,0.00198280159384,0.928433120250702,0
7017,96609341,1227782142,117002,0.370370000600815,1,0,1,0,1,6.93643733029603E-06,0.999828159809112,0
7018,96609341,110494650,117002,0.370370000600815,1,0,1,0,1,0,1,0
7019,99860144,1222622640,135253,1,0,1,1,1,1,0.412782430648804,0.005905666388571,1
7020,99860144,1222622637,135253,1,0,1,1,1,1,0.319645524024963,0.038940995931625,1
7021,99860144,1222621570,135253,1,1,1,1,1,1,0.060119431465864,0.017123645171523,1
7022,99860144,1222621606,135253,1,0,1,1,1,1,0.060119431465864,0.017123645171523,1
7023,99860144,1222621628,135253,1,1,1,1,1,1,0.04222921654582,0.015890568494797,1
7024,99860144,1222622639,135253,1,0,1,1,1,1,0.035014424473047,0.011083081364632,1
7025,99860144,1222622638,135253,1,0,1,1,1,1,0.028800079599023,0.006064262706786,1
7026,99860144,1222621767,135253,1,0,1,1,1,1,0.021189253777266,0.06021048873663,1
7027,99860144,99926085,135253,0,1,0,1,1,1,0.001963958377019,0.994337439537048,0
7028,99860144,1224793719,135253,0.027026999741793,0,0,1,1,1,0.001931364531629,0.985905170440674,0
7029,99860144,1222262400,135253,0,0,0,1,1,1,0.001575833652169,0.968420326709747,0
7030,99860144,1222622644,135253,0.476190000772476,0,1,1,1,1,1.45734456964419E-05,0.999811291694641,0
7031,99860144,99860151,135253,1,1,1,1,1,1,6.97889981893241E-06,0.99994957447052,0
7032,130295774,1224074577,318831,1,0,1,1,1,1,0.464406937360764,0.325489073991776,1
7033,130295774,1224074576,318831,1,1,1,1,1,1,0.174591943621635,0.401755660772324,1
7034,130295774,130295778,318831,1,1,1,1,1,1,0.01509013120085,0.174373120069504,1
7035,130295774,130345864,318831,0,1,0,1,1,1,0.002600039821118,0.996997594833374,0
7036,130295774,130295175,318831,1,0,1,1,1,1,0.001525354105979,0.989316642284393,0
7037,130295774,130345560,318831,0.1875,1,0,1,1,1,0.001098299748264,0.998971104621887,0
7038,130295774,130296127,318831,1,1,1,1,1,1,9.03841792023741E-05,0.999856889247894,0
7039,1178277917,1218316031,1043701,1,1,1,1,1,1,0.686789691448212,0.024833666160703,1
7040,1178277917,1218316032,1043701,1,1,1,1,1,1,0.287484526634216,0.027982288971543,1
7041,1178277917,778181621,1043701,0,0,0,1,1,1,0.016042051836848,0.987366676330566,0
7042,1178277917,1218319196,1043701,0,0,0,1,1,1,0.00945589505136,0.971818149089813,0
7043,1178277917,1218316033,1043701,1,0,1,1,1,1,8.98803773452528E-05,0.999856233596802,0
7044,1178277917,1218319887,1043701,1,1,1,1,1,1,3.192750227754E-05,0.99992424249649,0
7045,996091067,1228982955,976558,1,1,1,1,1,1,0.509596705436707,0.028450796380639,1
7046,996091067,1228982956,976558,1,1,1,1,1,1,0.462041139602661,0.028567157685757,1
7047,996091067,1228982942,976558,0.266667008399963,1,0,1,1,1,0.028670744970441,0.962118208408356,0
7048,996091067,996130790,976558,1,1,1,1,1,1,0.000315569515806,0.999895691871643,0
7049,996091067,1228982938,976558,0.571429014205933,1,1,1,1,1,0.000177946931217,0.999783098697662,0
7050,98049196,1229825813,120959,1,1,1,1,1,1,0.584986984729767,0.036611262708902,1
7051,98049196,1229825812,120959,1,1,1,1,1,1,0.378396153450012,0.036791600286961,1
7052,98049196,1229825815,120959,0,1,0,1,1,1,0.045490492135286,0.925886631011963,0
7053,98049196,98049165,120959,0.047619000077248,1,0,1,1,1,0.024608319625259,0.955007553100586,0
7054,98049196,98049197,120959,0,1,0,1,1,1,0.015294573269785,0.995244860649109,0
7055,98049196,98049164,120959,1,1,1,1,1,1,0.000164407727425,0.99987381696701,0
7056,98049196,1001087173,120959,1,1,1,1,1,1,0.000118666532217,0.999949336051941,0
7057,1199622920,1219277950,719960,1,1,0,1,1,1,0.413558691740036,0.034991256892681,1
7058,1199622920,1219277978,719960,1,1,0,1,1,1,0.286371648311615,0.057028248906136,1
7059,1199622920,1219277977,719960,1,1,0,1,1,1,0.243336006999016,0.091509342193604,1
7060,1199622920,1219276968,719960,0.176470994949341,0,0,1,1,1,0.01408948097378,0.992957174777985,0
7061,1199622920,1219291529,719960,0.08695650100708,1,0,1,1,1,0.013840276747942,0.935409486293793,0
7062,1199622920,1219290744,719960,0.176470994949341,0,0,1,1,1,0.013658178970218,0.991949081420898,0
7063,1199622920,1209110627,719960,1,0,0,1,1,1,6.12365183769725E-05,0.999844133853912,0
7064,1199622920,1219291532,719960,1,1,0,1,1,1,6.12365183769725E-05,0.999809503555298,0
7065,108338588,1226903575,189664,1,1,1,1,1,1,0.691283822059631,0.011980067007244,1
7066,108338588,1226903574,189664,1,1,1,1,1,1,0.279054015874863,0.066764682531357,1
7067,108338588,710287987,189664,1,1,1,1,1,1,0.001507492503151,0.993419766426086,0
7068,108338588,863730688,189664,1,1,1,1,1,1,0.000384021055652,0.999879956245422,0
7069,908373812,1226354396,507846,1,1,1,1,1,1,0.831850409507751,0.044455979019404,1
7070,908373812,1226354395,507846,1,1,1,1,1,1,0.123678915202618,0.044672500342131,1
7071,908373812,1226365760,507846,0,1,0,1,1,1,0.011800957843661,0.975416541099548,0
7072,908373812,97376950,507846,0.300000011920929,1,0,1,1,1,6.45674736006185E-05,0.999161183834076,0
7073,908373812,1226354490,507846,1,1,1,1,1,1,4.76422064821236E-06,0.999996304512024,0
7074,1217038438,1219350677,916925,1,1,1,1,1,1,0.488793015480042,0.116197042167187,1
7075,1217038438,1219350678,916925,1,1,1,1,1,1,0.079169809818268,0.8197061419487,1
7076,1217038438,1219350648,916925,0,0,0,0,1,1,0.004376027733088,0.980568885803223,0
7077,1217038438,1215688556,916925,0,0,0,0,1,1,0.003517032368109,0.957387030124664,0
7078,1217038438,1219350688,916925,1,1,1,1,1,1,0.000385623658076,0.995301485061646,0
7079,1217038438,1220204515,916925,1,1,1,1,1,1,0,1,0
7080,1206548287,1224067554,1262556,1,1,1,1,1,1,0.700496435165405,0.002117298310623,1
7081,1206548287,1224067555,1262556,1,1,1,1,1,1,0.296194046735764,0.006118919234723,1
7082,1206548287,1206548286,1262556,1,1,1,1,1,1,6.67433268972672E-05,0.999885976314545,0
7083,1206548287,1206548699,1262556,1,1,1,1,1,1,2.87102775473613E-05,0.999937236309052,0
7084,1208249518,1223585932,914689,1,1,1,1,1,1,0.495019227266312,0.015634223818779,1
7085,1208249518,1223585866,914689,1,1,1,1,1,1,0.247416570782661,0.015940750017762,1
7086,1208249518,1223585931,914689,1,1,1,1,1,1,0.156662181019783,0.020845355466008,1
7087,1208249518,1208249517,914689,1,1,1,1,1,1,0.085251323878765,0.289560705423355,1
7088,1208249518,100888711,914689,0,0,0,1,1,1,0.010921376757324,0.979008436203003,0
7089,1208249518,122583851,914689,1,1,1,1,1,1,0.000553098216187,0.996680021286011,0
7090,1208249518,1223694792,914689,1,1,1,1,1,1,0,1,0
7091,1208249518,891901001,914689,0,0,0,1,1,1,0,1,0
7092,122708650,1225581069,1201542,1,1,1,1,1,1,0.444680333137512,0.016965884715319,1
7093,122708650,1225581070,1201542,1,1,1,1,1,1,0.444359630346298,0.026320749893785,1
7094,122708650,1225415867,1201542,1,1,1,1,1,1,0.090929105877876,0.003782331477851,1
7095,122708650,1225415868,1201542,0.235293999314308,1,0,1,1,1,1.34265237647924E-05,0.999931514263153,0
7096,122708650,122708651,1201542,1,1,1,1,1,1,7.49590572013403E-06,0.999989867210388,0
7097,1183354435,1226733630,1051031,1,1,1,1,1,1,0.826790750026703,0.024312656372786,1
7098,1183354435,1226733629,1051031,1,1,1,1,1,1,0.147196650505066,0.035710223019123,1
7099,1183354435,1183354437,1051031,0,0,0,1,1,1,0.003537372220308,0.992600917816162,0
7100,1183354435,1183354436,1051031,1,1,1,1,1,1,4.48866303486284E-05,0.999952971935272,0
7101,1183354435,1226125536,1051031,1,1,1,1,1,1,2.45711325987941E-05,0.999919533729553,0
7102,1211977241,1219071781,740926,1,0,1,0,1,1,0.689688265323639,0.935881316661835,1
7103,1211977241,1211820451,740926,1,0,1,0,1,1,0,1,0
7104,837165951,1225710568,448501,1,1,1,1,1,1,0.653762698173523,0.4376120865345,1
7105,837165951,1225710571,448501,0.029411800205708,0,0,0,1,1,0.123917303979397,0.89469051361084,0
7106,837165951,1225710567,448501,1,1,1,1,1,1,0.111520007252693,0.67884749174118,1
7107,837165951,1225710569,448501,0.029411800205708,0,0,0,1,1,0.032749805599451,0.98662668466568,0
7108,837165951,1225710570,448501,0,1,0,0,1,1,0.003527885768563,0.998078286647797,0
7109,837165951,25185089,448501,0.029411800205708,0,0,0,1,1,0,1,0
7110,837165951,837165949,448501,0.029411800205708,0,0,0,1,1,0,1,0
7111,837165951,25185077,448501,1,1,1,1,1,1,0,1,0
7112,721672683,1220237079,358069,1,1,1,1,1,1,0.402434080839157,0.021920433267951,1
7113,721672683,1220236852,358069,1,1,1,1,1,1,0.235561043024063,0.01548364199698,1
7114,721672683,1220237078,358069,1,1,1,1,1,1,0.232266589999199,0.031456772238016,1
7115,721672683,1220236904,358069,1,1,1,1,1,1,0.099745213985443,0.089382141828537,1
7116,721672683,759235824,358069,0,0,0,1,1,1,0.00679927226156,0.95321261882782,0
7117,721672683,721672684,358069,0,1,0,1,1,1,0.006094300653785,0.982759654521942,0
7118,721672683,1220241845,358069,0,0,0,1,1,1,0.004517260473222,0.945940315723419,0
7119,721672683,960388113,358069,1,0,1,0,1,1,0.001074173836969,0.987267732620239,0
7120,721672683,1220241847,358069,1,0,1,0,1,1,0.000622143561486,0.994337975978851,0
7121,721672683,917881594,358069,1,1,1,1,1,1,4.51404230261687E-05,0.999913692474365,0
7122,1169320521,1219089512,682942,1,1,1,1,1,1,1,0.600810885429382,1
7123,1169320521,118048188,682942,0,1,0,0,0,1,0.033727463334799,0.995398879051208,0
7124,1169320521,1219089513,682942,0,1,0,0,0,1,0.002019375097007,0.999678492546082,0
7125,1169320521,778162984,682942,1,1,1,1,1,1,0.000139030889841,0.99994558095932,0
7126,1190309684,1222464069,1068297,1,0,1,1,1,1,0.586816728115082,0.151948541402817,1
7127,1190309684,1222464070,1068297,1,0,1,1,1,1,0.263592034578323,0.144312500953674,1
7128,1190309684,97337131,1068297,0,0,0,1,1,1,0.020233325660229,0.996739745140076,0
7129,1190309684,90400189,1068297,1,0,1,1,1,1,0.000648040266242,0.999419927597046,0
7130,1190309684,1190309683,1068297,1,0,1,1,1,1,0,1,0
7131,757310467,1228253262,375628,1,0,1,1,1,1,0.777596056461334,0.042644780129194,1
7132,757310467,1228253263,375628,1,0,1,1,1,1,0.184091776609421,0.019576065242291,1
7133,757310467,757310461,375628,0.153845995664597,0,0,1,1,1,0.001671080593951,0.995920062065124,0
7134,757310467,757466448,375628,0.111111000180244,0,0,1,1,1,0.001154975732788,0.998760759830475,0
7135,757310467,127144015,375628,0.153845995664597,0,0,1,1,1,0.001144696143456,0.99225777387619,0
7136,757310467,757466449,375628,1,0,1,1,1,1,3.11331168632023E-05,0.999946057796478,0
7137,757310467,105113892,375628,1,0,1,1,1,1,1.19935311886366E-05,0.999949097633362,0
7138,955234553,1226125535,551651,1,1,1,1,1,1,0.399509131908417,0.067859530448914,1
7139,955234553,1226125536,551651,1,1,1,1,1,1,0.326780825853348,0.027993455529213,1
7140,955234553,1226125534,551651,1,1,1,1,1,1,0.225761368870735,0.040378708392382,1
7141,955234553,1226733621,551651,0,0,0,1,1,1,0.01222809497267,0.980340301990509,0
7142,955234553,1226733481,551651,1,1,1,1,1,1,0.000103804872197,0.99964702129364,0
7143,955234553,1226733629,551651,1,1,1,1,1,1,0.000103804872197,0.999382257461548,0
7144,1213899266,1221208725,741708,1,1,1,1,1,1,0.831419706344605,0.073101878166199,1
7145,1213899266,1221208726,741708,1,1,1,1,1,1,0.06858141720295,0.109714850783348,0
7146,1213899266,1221208733,741708,0.047619000077248,0,0,0,1,1,0.035226419568062,0.932403266429901,0
7147,1213899266,1221208731,741708,1,1,1,1,1,1,0.024414822459221,0.426941394805908,0
7148,1213899266,1221208730,741708,0,1,0,0,1,1,0.021544249728322,0.954957187175751,0
7149,1213899266,1221209276,741708,0.047619000077248,0,0,0,1,1,0.019430205225945,0.957995653152466,0
7150,1213899266,1213899277,741708,0,1,0,1,1,1,0.015082629397512,0.962982833385468,0
7151,1213899266,1221208735,741708,0,1,0,0,1,1,0.009942554868758,0.98140013217926,0
7152,1213899266,1213899265,741708,1,1,1,1,1,1,8.9859742729459E-05,0.999850988388062,0
7153,1213899266,1221208729,741708,0.047619000077248,0,0,0,1,1,0,1,0
7154,1213899266,1221209279,741708,0.047619000077248,0,0,0,1,1,0,1,0
7155,1213899266,1221208732,741708,1,1,1,1,1,1,0,1,0
7156,818652038,1225420302,430379,1,0,1,1,1,1,0.799054682254791,0.019992250949144,1
7157,818652038,1225420301,430379,1,0,1,1,1,1,0.178668007254601,0.032619766891003,1
7158,818652038,818613672,430379,0,0,0,1,1,1,0.007070110645145,0.992467939853668,0
7159,818652038,818613673,430379,0,0,0,1,1,1,0.005916099064052,0.976592302322388,0
7160,818652038,818733401,430379,0,0,0,0,1,1,0.000810176192317,0.99937117099762,0
7161,818652038,818769966,430379,0,0,0,0,1,1,0.000608393223956,0.999512314796448,0
7162,818652038,1225420031,430379,1,0,1,1,1,1,6.25192842562683E-05,0.99990838766098,0
7163,818652038,818737227,430379,1,0,1,1,1,1,0,1,0
7164,835988510,1219280944,447097,1,1,1,1,1,1,0.507532358169556,0.037848453968763,1
7165,835988510,1219280943,447097,1,1,1,1,1,1,0.454759359359741,0.037982847541571,1
7166,835988510,743331381,447097,0,0,0,0,1,1,0.012255655601621,0.989733517169952,0
7167,835988510,743331380,447097,1,1,1,1,1,1,0.000318112201057,0.999618589878082,0
7168,835988510,835988509,447097,1,1,1,1,1,1,3.7021189200459E-05,0.999953508377075,0
7169,24585762,1220708145,57681,1,1,1,1,1,1,0.414629131555557,0.226774096488953,1
7170,24585762,1220708144,57681,1,1,1,1,1,1,0.353115200996399,0.238668993115425,1
7171,24585762,24271210,57681,0,1,0,1,1,1,0.016672812402248,0.981332957744598,0
7172,24585762,24221123,57681,0,1,0,1,1,1,0.013797839172185,0.990081429481506,0
7173,24585762,1220708146,57681,0,1,0,1,1,1,0.002753440057859,0.997729420661926,0
7174,24585762,24216684,57681,1,1,1,1,1,1,0.000662796781398,0.99571704864502,0
7175,24585762,24221122,57681,1,1,1,1,1,1,0.000151613508933,0.999685227870941,0
7176,1192862969,1223957708,710665,1,1,1,1,1,1,0.993159115314483,0.163767233490944,1
7177,1192862969,1192862968,710665,1,1,1,1,1,1,1.97810495592421E-05,0.999990820884705,0
7178,1192862969,32995443,710665,0,0,0,1,1,1,0,1,0
7179,1192862969,878243785,710665,1,1,1,1,1,1,0,1,0
7180,1192862969,1223957705,710665,1,1,1,1,1,1,0,1,0
7181,1192862969,1223957706,710665,1,1,1,1,1,1,0,1,0
7182,1192862969,1223957702,710665,0,0,0,0,1,1,0,1,0
7183,1192862969,1223957704,710665,0,0,0,0,1,1,0,1,0
7184,1148960534,1222240509,661666,1,1,1,1,1,1,0.669291853904724,0.025496365502477,1
7185,1148960534,1222240510,661666,1,1,1,1,1,1,0.305164098739624,0.025751631706953,1
7186,1148960534,1230308427,661666,1,1,1,1,1,1,0.000130289292429,0.999797821044922,0
7187,1148960534,1148960535,661666,1,1,1,1,1,1,7.79995825723745E-05,0.999784767627716,0
7188,96500048,1224939087,1200494,1,1,1,1,1,1,0.595034956932068,0.001819916884415,1
7189,96500048,1226466631,1200494,1,1,1,1,1,1,0.157130539417267,0.005037177819759,1
7190,96500048,1226466629,1200494,1,1,1,1,1,1,0.100113339722157,0.025438347831369,1
